honoree_name,amount
REP. RICHARD NEAL,5000.0
Rep. Mariannette Miller-Meeks (R-IA-01),5000.0
Rep. Mario Rafael Diaz-Balart (R),5000.0
"De La Cruz, Monica",5000.0
RON ESTES,5000.0
Rep. Matt A. Cartwright,5000.0
"DeGette, Diana",5000.0
Rep. Matthew Cartwright,5000.0
Rep. Maxine Waters (D),5000.0
Rep. McHenry,5000.0
ROB J. PORTMAN,5000.0
Rep. Michael Dennis Rogers,5000.0
RICHARD EDMUND NEAL,5000.0
"DeSaulnier, Mark",5000.0
Congressman Bill Keating,5000.0
Rep. Larry Bucshon,5000.0
National Democratic Club,5000.0
Representative Eric Swalwell,5000.0
Representative Brian Fitzpatrick,5000.0
Nicole for New York,5000.0
Rep Brian Mast,5000.0
Congressional Progressive Caucus PAC,5000.0
Rep. John B. Larson,5000.0
Rep. Neal Patrick Dunn,5000.0
Rep Brendan Boyle,5000.0
Rep. John Rutherford,5000.0
Puget PAC,5000.0
Rep. Nancy Ruth Mace,5000.0
Congressman COLIN ALLRED,5000.0
Representative James McGovern,5000.0
Rep. Joshua Gottheimer,5000.0
Congressman Timothy Ryan,5000.0
Rep Blake Moore,5000.0
Rep. Katherine Anne Castor,5000.0
Rep Betty McCollum,5000.0
Representative Frank Mrvan,5000.0
Congressman Austin Scott,5000.0
National Stone Sand and Gravel Association ROCKPAC,5000.0
National Association of Mutual Insurance Companies Political Action Committee,5000.0
Rep Ami Bera,5000.0
National Association Of Manufacturers PAC (NAM-PAC),5000.0
Rep Burgess Owens,5000.0
David Kustoff (R-TN),5000.0
Rep. Mike Thompson,5000.0
Congressman Andy Harris,5000.0
Natl Rep Cong Cmte (NRCC)-Federal Acct,5000.0
Rep. Kelly M. Armstrong,5000.0
Natl Rep Sen Cmte (NRSC)-Federal Acct,5000.0
Rep. Kathleen Rice,5000.0
Rep Ann Wagner,5000.0
Rep. Robert J. Wittman,5000.0
Dem Sen Camp Cmte (DSCC)-Federal Acct,5000.0
"DeLuzio, Chris",5000.0
Congresswoman Nancy Mace,5000.0
Rep. Steven M. Palazzo,5000.0
Rep. Troy Carter (D-Louisiana),5000.0
Rep Mike Simpson,5000.0
Conservatives Harvesting Success PAC,5000.0
Rep. David B. McKinley,5000.0
Mortgage Bankers Association Political Action Committee (MORPAC),5000.0
Consumer Bankers Association Political Action Committee,5000.0
Ms. Cheri Beasley,5000.0
Ms. Christy Smith,5000.0
Rep Sanford D Bishop Jr,5000.0
Democratic Senatorial Campaign Committee (Women's Senate Network),5000.0
Dr. Brian Babin,5000.0
New Democrats,5000.0
Cong. Henry Cuellar (D-TX),5000.0
Dr. Asif Mahmood,5000.0
Rep Maxine Waters,5000.0
Rep. Debbie Insley Dingell,5000.0
Nikki for Congress,5000.0
Dan Meuser,5000.0
New Democratic Coalition Fund,5000.0
Rep Mark Amodei,5000.0
Rep. Steve Chabot,5000.0
Representative Sanford Bishop,5000.0
"Durbin, Richard",5000.0
Representative Salud Carbajal,5000.0
Rep. Bryan G. Steil (R),5000.0
Motion Picture Assn of America PAC,5000.0
Rep. Thompson,5000.0
Rep. Cathy A. McMorris Rodgers,5000.0
Rep Richard Hudson,5000.0
Ohio Democratic Party,5000.0
Ohio Republican Party State Central & Executive Committee,5000.0
Rep. Christina J. Houlahan,5000.0
Representative Tom Malinowski,5000.0
Rep. Carol Devine Miller,5000.0
Denali Leadership PAC,5000.0
Organization maintained or controlled by covered legislative official,5000.0
Rep. Tammy Duckworth,5000.0
"PAC, Congressional",5000.0
Rep Ralph Norman Jr,5000.0
Rep. Cynthia Lummis,5000.0
Congressman Earl Carter,5000.0
Rep. Dan Crenshaw,5000.0
"Moulton, Seth",5000.0
Dade Phelan,5000.0
Rep. Budd,5000.0
Democratic pro-growth members of the House,5000.0
Rep Morgan Griffith,5000.0
DREAM PAC,5000.0
"Daines, Steve",5000.0
Representative Zoe Lofgren,5000.0
"Durbin, Dick",5000.0
Representative Troy Nehls,5000.0
DORIS O. MATSUI,5000.0
Rep. Stephanie Murphy,5000.0
Rep. Samuel B. Graves Jr.,5000.0
Rep. Ryan Zinke,5000.0
Representative Mike Thompson,5000.0
Rep. Elise M. Stefanik,5000.0
Rep. Balderson,5000.0
Representative Michael Guest,5000.0
"Cramer, Kevin",5000.0
Rep. Angie Craig (D-MN-2),5000.0
Rep John Moolenaar,5000.0
Nicollee Ambrose,5000.0
Congressman Jerrold Nadler,5000.0
Representative Andre Carson,5000.0
"Rep. Andy H. Barr, IV",5000.0
Representative Matt Cartwright,5000.0
Representative Mary Scanlon,5000.0
"Rep. Emanuel Cleaver, II",5000.0
People's Voice PAC,5000.0
"Cuellar, Henry",5000.0
Rep Warren Davidson,5000.0
Rep. Emilia Strong Sykes,5000.0
Rep. Alexander N. Green (D),5000.0
Representative Mark Veasey,5000.0
Rep William Timmons IV,5000.0
Representative Mark Takano,5000.0
Representative Andrew Kim,5000.0
Democratic Members of BOLD PAC,5000.0
Rep. Scott,5000.0
Representative Alexandria Ocasio-Cortez,5000.0
Patty Murphy,5000.0
Rep. Stauber,5000.0
Rep. Stacey Elizabeth Plaskett (D),5000.0
Representative Adam Schiff,5000.0
Dr Raul Ruiz,5000.0
Representative Robert Aderholt,5000.0
"Pascrell, Bill",5000.0
Rep. Don S. Beyer Jr.,5000.0
Pat Fallon,5000.0
Representative Richard E. Neal,5000.0
New Democrat Coalition PAC,5000.0
Congressman JAKE ELLZEY,5000.0
Congressman Dan Crenshaw,5000.0
Rep Lizzie Pannill Fletcher,5000.0
Congresswoman Jaime Herrera Beutler,5000.0
Cong. Ken Calvert (R-CA),5000.0
Nikema Williams,5000.0
Rep Lisa Blunt Rochester,5000.0
Rep Steve Chabot,5000.0
Democratic Members of the ModSquad,5000.0
Democratic Members of the Congressional Black Caucus,5000.0
Republican Governance Group/Tuesday,5000.0
"Courtney, Joseph",5000.0
Rep Tim Ryan,5000.0
Representative Norma Torres,5000.0
Rep Ken Buck,5000.0
Rep Richard Neal,5000.0
Rep. Madeleine Dean,5005.0
Pramila Jayapal,5100.0
Representative Susan Wild,5147.06
Representative Marcy Kaptur,5147.06
Brad Finstad,5200.0
Congresswoman Kay Granger,5250.0
Jane Timken,5250.0
Rep. Rouzer,5250.0
Congresswoman Marcy Kaptur,5250.0
Rep. Mary Gay Scanlon,5250.0
Rep Byron Donalds,5250.0
Rep. Elissa Slotkin,5250.0
Scott Franklin,5250.0
Warnock for Georgia,5250.0
Salud Carbajal,5250.0
Congressman Earl Blumenauer,5250.0
Rep. Richard Hudson,5250.0
Rep. Michael Burgess,5250.0
Congressman Trent Kelly,5250.0
Sylvia Garcia,5300.0
Bill Keating,5300.0
Van Taylor,5300.0
Michael Griffie,5330.4
Alexandria Ocasio-Cortez,5366.66
Representative Lauren Underwood,5397.05
Sen. Charles Grassley,5400.0
Cong. Chris Stewart (R-UT),5400.0
Sen. Jacky Rosen,5500.0
"Peters, Scott",5500.0
Rep. W. Blaine Luetkemeyer (R),5500.0
Senator Richard Blumenthal,5500.0
Shay Hawkins,5500.0
Senator Rand Paul,5500.0
Mario Diaz Balart,5500.0
Mark Kelly for Senate,5500.0
Sen. Tammy Baldwin,5500.0
Rep. Mikie Sherrill (D),5500.0
Nydia Velazquez,5500.0
Don Bacon for Congress,5500.0
Sen. Boozman,5500.0
Sen. Brian Schatz,5500.0
"Luria, Elaine",5500.0
Congressman David Rouzer,5500.0
Shaheen for Senate,5500.0
Congressman Larry Bucshon,5500.0
Rep. Steve Palazzo,5500.0
Congressman Frank Lucas,5500.0
MICHAEL DEAN CRAPO,5500.0
Congressman Mike Gallagher,5500.0
Sen. John Randolph Thune (R),5500.0
Sen. Jack Reed,5500.0
Chris Stewart,5500.0
Terri Sewell for Congress,5500.0
Rep. James V. Panetta (D),5500.0
Rep. David Patrick Joyce (R),5500.0
"Scanlon, Mary",5500.0
Value in Electing Women Political Action Committee,5500.0
Rep. Diana DeGette,5500.0
Rep. Diana Harshbarger,5500.0
Rep. Diana L. DeGette,5500.0
Representative Rodney Davis,5500.0
Rep Lloyd Smucker,5500.0
"Walorski, Jackie",5500.0
"Rouzer, David",5500.0
Rep Kelly Armstrong,5500.0
Rep Kay Granger,5500.0
Jay Obernolte,5500.0
Sen Todd C Young,5500.0
Representative Mike Levin,5500.0
Representative Madeleine Dean,5500.0
Rep Jimmy Panetta,5500.0
Jeff Duncan,5500.0
Congresswoman Elaine Luria,5500.0
Rudy Salas for Congress,5500.0
"Tonko, Paul",5500.0
Rep David Valadao,5500.0
Congressman Vicente Gonzalez,5500.0
"Zinke, Ryan",5500.0
Bruce Westerman,5500.0
Rep Rick Crawford,5500.0
David Scott for Congress,5500.0
Greg Pence,5500.0
Bill Foster,5500.0
Congressman Tony Cardenas,5500.0
The Honorable Sam Graves,5500.0
Rep. Andy Harris,5500.0
Sean Maloney,5500.0
J.D. Vance,5500.0
Kai Kahele,5500.0
Jane Hope Hamilton,5525.0
US Senator James Lankford,5600.0
Nicole Malliotakis,5600.0
Friends of Tim Moore,5600.0
American Property Casualty Insurance Association of America Political Action Committee (Insuring America PAC),5625.0
CONGRESSMAN ANDY KIM,5650.0
Jennifer Wexton,5735.29
Representative Patrick McHenry,5750.0
Zack Space,5771.0
Ulster County Executive Pat Ryan,5800.0
Congresswoman Cathy McMorris,5800.0
Cong. Adam Schiff (D-CA),5800.0
David Rouzer,5800.0
Federal campaign committee for Vern Buchanan,5800.0
Rep. Josh Mandel,5800.0
SEN. CATHERINE CORTEZ MASTRO AND SEN. RON WYDEN,5800.0
Sen. Krystern Sinema (D-AZ),5800.0
SEN. ALEX PADILLA,5800.0
Republican Leader Kevin McCarthy,5800.0
Morgan Luttrell,5800.0
Ronny Jackson,5800.0
Sen. Mark Warner,5893.0
Representative Sharice Davids,5897.06
Cong. Glenn Thompson (R-PA),5900.0
Rep. Eric Swalwell,5900.0
Candidate Luke Holland,5900.0
Bob Healey,5900.0
Sen. Patty Murray (D-WA),5950.0
Beth Van Duyne,6000.0
"Manning, Kathy",6000.0
Sen. Thomas Roland Tillis,6000.0
Timothy Ryan,6000.0
Rep Chris Pappas,6000.0
JON TESTER,6000.0
Lisa Blunt Rochester for Congress,6000.0
Rep Randy Weber,6000.0
Rep Robert B Aderholt,6000.0
Wyden for Senate,6000.0
"Jackson Lee, Sheila",6000.0
"Higgins, Brian",6000.0
Rep Dan Kildee,6000.0
Rep Mike Turner,6000.0
Yvette Herrell,6000.0
Sen. Steve David Daines (R),6000.0
Rep Roger Williams,6000.0
Rep. Darren Michael Soto,6000.0
Rep. Michelle Park Steel (R),6000.0
Kiggans for Congress,6000.0
Congressman Rick Larsen,6000.0
Kalena Bruce,6000.0
Brad Pfaff,6000.0
Sen. Patricia Lynn Murray,6000.0
Rep. Kevin R. Hern (R),6000.0
Congressman Eric Rick Alan Crawford,6000.0
Rep Scott Peters,6000.0
Carter for Congress,6000.0
Rep. Bruce Westerman,6000.0
Rep. Byron Donalds,6000.0
Rep. Troy Carter,6000.0
Rep. Trent Kelly,6000.0
Rep Ben Cline,6000.0
Rep. Byron Donalds (R),6000.0
Rep. Brendan Francis Boyle (D),6000.0
Senator Charles Schumer,6000.0
Congressman Greg Steube,6000.0
Rep. Eric Michael Swalwell Jr.,6000.0
Congresswoman Ashley Hinson,6000.0
Senator Roger F. Wicker,6000.0
U.S. Representative Richard Neal,6000.0
Rep. Earl Francis Blumenauer (D),6000.0
Rep. Edward Case,6000.0
Rep Jennifer Wexton,6000.0
GT Farm Team 2022,6000.0
Jerry Carl,6000.0
Lauren Underwood for Congress,6000.0
"Pence, Gregory",6000.0
Rep. Elizabeth Cheney,6000.0
"Allred, Colin",6000.0
"Rep. Emanuel Cleaver, II (D)",6000.0
"Levin, Mike",6000.0
"Harder, Josh",6000.0
Rep. Robert Latta,6000.0
Jeanine Lawson,6000.0
Senator Chris Coons,6000.0
Andy Harris for Congress,6000.0
Rep. Greg Steube (R),6000.0
Congressman Kevin Hern,6000.0
Rep. Debbie Lesko,6000.0
Rep Debbie Wasserman Schultz,6000.0
Frank Mrvan,6000.0
Senator Jim Inhofe,6000.0
Congressmember John Curtis,6000.0
BILL L. JOHNSON,6000.0
"Rep. Donald S. Beyer, Jr. (D)",6000.0
Assm. Adam C. Gray,6000.0
Rep. H. Morgan Griffith,6000.0
VALUE IN ELECTING WOMEN POLITICAL ACTION COMMITTEE,6000.0
U.S. Representative Cathy McMorris Rodgers,6000.0
Rep. Gwendolynne Sophia Moore,6000.0
Jim Jordan,6000.0
Rep Gregory F Murphy,6000.0
Senator Mike Braun,6000.0
U.S. Representative Brad Wenstrup,6000.0
Rep John Rutherford,6000.0
Rep. A. Drew Ferguson,6000.0
"Scott, Tim",6000.0
Morgan Griffith,6000.0
Representative Brendan Boyle,6000.0
SGCC,6000.0
Robert Healey JR,6000.0
Roger Wicker,6000.0
Representative Joyce Beatty,6000.0
"Mast, Brian",6000.0
Sen. John Anthony Barrasso (R),6000.0
Sen Ron Wyden,6000.0
Rob Norcross,6000.0
"Neguse, Joseph",6000.0
Representative Brian Higgins,6000.0
Nick Langworthy,6000.0
Sen Jerry Moran,6000.0
Sen Marsha Blackburn,6000.0
"Napolitano, Grace",6000.0
Representative Lisa Blunt Rochester,6000.0
Representative William Pascrell,6000.0
Representative Paul Tonko,6000.0
Representative Andy Barr,6000.0
"Evans, Dwight",6000.0
Cindy Hyde-Smith,6000.0
Sen. Margaret Wood Hassan,6000.0
Sen. Cynthia Lummis,6000.0
Mr. Rodney Davis,6000.0
Sen John Thune,6000.0
Morgan McGarvey for Congress,6000.0
Sen. Martin Heinrich,6010.0
Heather Mizeur,6100.0
Jared Golden,6114.28
Representative Susie Lee,6147.0599999999995
Representative Chrissy Houlahan,6147.0599999999995
Representative Mikie Sherrill,6147.0599999999995
Sen. Tammy Duckworth (D-IL),6200.0
Donald Payne Jr.,6250.0
Dennis Ross,6250.0
Ann Kuster,6250.0
Tiffany Smiley,6250.0
Aaron Bean,6300.0
Kathy Manning,6385.290000000001
Donald Norcross for Congress,6400.0
Sen. Tammy Duckworth,6400.0
Senator Mazie Hirono,6500.0
Jake Ellzey,6500.0
BOLD Democrats PAC,6500.0
Susan Wild for Congress,6500.0
"McCollum, Betty",6500.0
"Mace, Nancy",6500.0
Adam Smith,6500.0
Sen. Benjamin Eric Sasse,6500.0
Representative Ted Lieu,6500.0
Congressman Brian Schatz,6500.0
"Bice, Stephanie",6500.0
Barry Moore for Congress,6500.0
Rep Randy Feenstra,6500.0
Kevin Cramer,6500.0
Rep. Suzan Kay DelBene (D),6500.0
Representative Terri Sewell,6500.0
Rep. Haley M. Stevens,6500.0
Senator John Hoeven,6500.0
Hershel Walker,6500.0
Robert Aderholt for Congress,6500.0
Rep. Steny H. Hoyer,6500.0
"Underwood, Lauren",6500.0
L. Tammy Duckworth,6500.0
The National Democratic Club,6500.0
Marc Veasey,6500.0
Sen. Timothy Michael Kaine,6500.0
Rep. Susan Ellis Wild,6500.0
Patrick Schmidt,6500.0
The Honorable Pramila Jayapal,6500.0
"Rep. Richard Lane Hudson, Jr.",6500.0
Don Young,6500.0
Nevadans for Steven Horsford,6500.0
Blake Moore for Congress,6500.0
Rep. S. Raja Krishnamoorthi,6500.0
Rep. Lance Gooden,6500.0
Sen. Raphael G. Warnock,6500.0
Sen. Mike Crapo,6500.0
"Amodei, Mark",6500.0
Rep. Vicente Gonzalez,6500.0
Nida Allam,6500.0
"Blunt Rochester, Lisa",6500.0
Congressman Steny Hoyer,6500.0
Liz Mathis,6500.0
Rep. Kevin R. Hern,6500.0
"Casar, Greg",6500.0
"Hagerty, Bill",6500.0
"Kilmer, Derek",6500.0
Rep. Bradley Schneider,6500.0
Melanie Stansbury,6500.0
Rebecca Sherrill,6500.0
Rep. Blake Moore,6531.09
Congressman Ken Calvert,6550.0
Sen. Mike Lee,6625.0
Sen. John Thune (R-SD),6650.0
"Sherrill, Mikie",6750.0
Rep. Angie Craig,6750.0
Rep Beth Van Duyne,6750.0
Rep. Julia Letlow,6750.0
Rep. Chris Pappas,6800.0
TTD PAC,6850.0
Josh Mandel,6900.0
Rep. Robin Kelly,6900.0
John Fetterman,6940.0
"Auchincloss, Jacob",7000.0
"Raskin, Jamie",7000.0
Sarah Godlewski,7000.0
Sen. James Paul Lankford,7000.0
Sen Steve Daines,7000.0
"Strickland, Marilyn",7000.0
Representative Linda Sanchez,7000.0
Kevin Brady,7000.0
Rep Michael Guest,7000.0
Rep Michael McCaul,7000.0
Congresswoman Gwen Moore,7000.0
"Mullin, Markwayne",7000.0
Rep. Robert Aderholt,7000.0
Representative John Garamendi,7000.0
Representative Steven Palazzo,7000.0
Sen. Bob Casey,7000.0
Rep. Randy Feenstra (R-Iowa),7000.0
ALEX PADILLA,7000.0
"Hudson, Richard",7000.0
Rep. Rodney Lee Davis,7000.0
Sen. Mark Warner (D-VA),7000.0
"Hill, French",7000.0
Rep. Randy Feenstra (R),7000.0
Representative Joseph Morelle,7000.0
Senator James Lankford,7000.0
Rep. Anna G. Eshoo,7000.0
"Sen. John Henry Hoeven, III (R)",7000.0
Rep. Frank Lucas,7000.0
"Sherrill, Rebecca",7000.0
Rep. Raul Ruiz,7000.0
Rep Cathy McMorris Rodgers,7000.0
Yesli for Virginia,7000.0
Congressman Tim Ryan,7000.0
Andre Carson,7000.0
"Lynch, Stephen",7000.0
Rep Brad Wenstrup,7000.0
Representative Donald Norcross,7000.0
Rep Ron Estes,7000.0
Steer PAC,7000.0
"Johnson, Mike",7000.0
Sen. Joni Ernst (R-Iowa),7000.0
Angela Craig,7000.0
Adam Schiff,7000.0
Sen. Daniel Scott Sullivan,7000.0
Rep. Maria Elvira Salazar,7000.0
"Carson, Andre",7000.0
Rep. Cathy McMorris Rodgers (R-WA-05),7000.0
Brett S. Guthrie,7000.0
Rep Angie Craig,7000.0
Senator Martin Heinrich,7000.0
Rep. Gregory Weldon Meeks,7000.0
"Veasey, Marc",7000.0
Rep. Juan Carlos Vargas,7000.0
Joseph Neguse,7000.0
Sen. Debra S. Fischer,7000.0
Rep Garret Graves,7000.0
Congresswoman Katherine Clark,7000.0
Congresswoman Jackie Walorski,7000.0
Steve Cohen,7000.0
Richard E. Neal,7000.0
Sen James Lankford,7000.0
jared huffman for congress,7000.0
"Davids, Sharice",7000.0
Democratic Party of Georgia,7000.0
Sen. L. Tammy Duckworth,7000.0
Darrell Issa,7000.0
"Castro, Joaquin",7000.0
Connolly for Congress,7100.0
Representative Dina Titus,7147.0599999999995
Juan Ciscomani,7200.0
Rep. Marilyn Strickland,7250.0
Sydney Kamlager,7400.0
Rep. Kat Cammack,7430.0
Val Demings,7460.0
Rep. James Andrew Himes (D),7500.0
"Larson, John",7500.0
Rep. Brad R. Wenstrup,7500.0
Rep Blaine Luetkemeyer,7500.0
Congressman Drew Ferguson,7500.0
"Lucas, Frank",7500.0
"Fetterman, John",7500.0
Sen. Robert Menendez,7500.0
Rep. Doug Lamborn,7500.0
Rep Hakeem Jeffries,7500.0
"Luetkemeyer, Blaine",7500.0
Rep. Joshua S. Gottheimer (D),7500.0
"Escobar, Veronica",7500.0
Mike Braun for Indiana,7500.0
The Honorable Shontel Brown,7500.0
Rick W. Allen for Congress,7500.0
"O'Dea, Joseph",7500.0
"Stefanik, Elise",7500.0
Sen. Bill Hagerty,7500.0
Representative Peter Welch (D-VT),7500.0
"Sen. Joseph Manchin, III (D)",7500.0
Rep. Carlos Antonio Gimenez (R),7500.0
Rep. Madeleine Dean Cunnane,7500.0
Rep. Christopher H. Smith,7500.0
Kathy Manning for Congress,7500.0
U.S. Senator Mike Crapo,7500.0
"Feenstra, Randall",7500.0
Donald Bacon,7500.0
Granite Values PAC,7500.0
Rep. Kevin McCarthy (R-CA-23),7500.0
Congressman Jimmy Gomez,7500.0
Rep John Carter,7500.0
Lloyd Smucker,7500.0
The Honorable Joe Morelle,7500.0
"Huizenga, Bill",7500.0
Rep. Victoria Spartz,7500.0
"Rep. Andy H. Barr, IV (R)",7500.0
David Kustoff,7500.0
S. Raja Krishnamoorthi,7500.0
greg casar for congress,7500.0
Rep James E Clyburn,7500.0
"Ryan, Timothy",7500.0
"Casey, Bob",7500.0
"Eshoo, Anna",7500.0
"Sinema, Kyrsten",7500.0
U.S. Senator John Hoeven,7500.0
Sen. James M. Inhofe,7500.0
"Lee, Susie",7500.0
Rep Jack Bergman,7500.0
Amodei for Nevada,7500.0
"Smith, Tina",7500.0
Rep Tom Emmer Jr,7500.0
"Graves, Samuel",7500.0
"Moore, Gwendolynne",7500.0
"Garamendi, John",7500.0
"Beyer, Don",7500.0
Guy Reschenthaler,7500.0
FRANK PALLONE JR.,7500.0
Sen Patty Murray,7500.0
Rep. Terrycina Andrea Sewell,7500.0
Rep. Sean Patrick Maloney (D),7500.0
"Budzinski, Nikki",7500.0
Rep. Jenniffer A. Gonzalez Colon,7500.0
"DeLauro, Rosa",7500.0
William Cassidy,7500.0
Representative Jimmy Gomez,7500.0
Elizabeth Van Duyne,7500.0
Congressman Mike Thompson,7500.0
Rep. David F. Kustoff (R),7500.0
Rep Daniel Crenshaw,7500.0
Congressman Darin LaHood,7500.0
Sen. Bill Cassidy,7500.0
Debbie Lesko,7500.0
"Casten, Sean",7500.0
"Barrasso, John",7500.0
Dr. Michael C. Burgess,7500.0
Schatz for Senate,7500.0
Rep David Scott,7500.0
Jake LaTurner,7500.0
Neal Dunn,7500.0
Maxine Waters,7500.0
Sen. Charles Schumer,7500.0
"Buchanan, Vern",7500.0
Rep. Diana Lynn Harshbarger,7500.0
"Neal, Richard",7500.0
Rep R Neal,7500.0
John Rutherford,7500.0
Prairie Political Action Committee,7500.0
"Bucshon, Larry",7500.0
Congressman Peter DeFazio,7500.0
Steve Daines,7500.0
Representative Richard Neal,7500.0
Rep. Donald Bacon,7500.0
Rep Bryan Steil,7500.0
Rep. Buddy Carter,7750.0
Sen. Raphael Warnock,7750.0
Lisa Scheller,7750.0
Congressman Tom Rice,7750.0
Mark Pocan,7750.0
Rep. Tom Emmer,7750.0
Senator Tom Cotton,7800.0
Rep. Jerry Nadler,7810.0
Senator Tim Kaine,7850.0
Sen. Tim Kaine (D-VA),7900.0
Rep. Susan Wild,7900.0
Rep. Peters,8000.0
Rep Ashley Hinson,8000.0
Rep Brian Fitzpatrick,8000.0
Bill Hagerty,8000.0
"Thompson, Glenn",8000.0
Scalise Leadership Fund,8000.0
Mike Levin,8000.0
Rep. Nancy Mace,8000.0
Michael McCaul,8000.0
Rep Elise Stefanik,8000.0
Congressman August Pfluger,8000.0
Greg Steube,8000.0
Rep. Nicole Malliotakis,8000.0
Bill Posey,8000.0
Sen. Debbie Stabenow,8000.0
Rep. Markwayne Mullin,8000.0
Rep. Linda T. Sanchez,8000.0
"Torres, Ritchie",8000.0
Cong. Tom Cole (R-OK),8000.0
Sen Jim Inhofe,8000.0
Congressman Steven Palazzo,8000.0
John James,8000.0
Michigan Association of Health Plans PAC,8000.0
Joseph Courtney,8000.0
John Garamendi,8000.0
Sen. Catherine Cortez Masto (D),8000.0
"Rep. Richard Lane Hudson, Jr. (R)",8000.0
The Honorable Mary Gay Scanlon,8000.0
Rep. David G. Valadao (R),8000.0
"Crow, Jason",8000.0
Senator Margaret Hassan,8000.0
Rep. Bob Latta,8000.0
Ritchie Torres,8000.0
Rep. Doris O. Matsui,8000.0
"Carter, Troy",8000.0
Rep. Cindy Axne (D-Iowa),8000.0
Rep. Timothy L. Walberg,8000.0
"Hayes, Jahana",8000.0
"Sen. John Cornyn, III (R)",8000.0
Van Hollen for Senate,8000.0
"Newhouse, Dan",8000.0
Rep. David Scott,8000.0
Diana Harshbarger,8000.0
Pete Sessions,8000.0
Rep. Ted Budd,8050.0
Senator Kyrsten Sinema,8100.0
Jackie Gordon,8100.0
ACLHIC PAC,8100.0
Rep. Guy Reschenthaler,8201.76
Rep. Mike Carey,8250.0
Rep. Steven Palazzo,8250.0
Rep. Rick Larsen,8250.0
Steve Irwin,8300.0
Ted Budd for Senate,8400.0
Jennifer Strahan,8400.0
Rep. Peter Welch,8400.0
Rep. Elizabeth Fletcher,8400.0
Friends of John Thune,8400.0
Rep. Scott Peters,8400.0
Scott Fitzgerald,8500.0
Rep Patrick McHenry,8500.0
Christina Bohannan,8500.0
"Gottheimer, Josh",8500.0
"Arrington, Jodey",8500.0
"Schneider, Bradley",8500.0
Pascrell for Congress,8500.0
Steven Palazzo,8500.0
"Morelle, Joseph",8500.0
Monica De La Cruz,8500.0
"Adams, Alma",8500.0
Sen. John Nichols Boozman (R),8500.0
Roger Marshall,8500.0
Rep. Linda T. Sanchez (D),8500.0
"Pallone, Frank",8500.0
"Rep. Gregory Francis Murphy, M.D. (R)",8500.0
Rep. Drew Ferguson,8500.0
"Gallego, Ruben",8500.0
Rep Marc Veasey,8500.0
Rep. David F. Kustoff,8500.0
"Cartwright, Matthew",8500.0
Congresswoman Val Demings,8500.0
Rep. Jim Clyburn,8500.0
Rep. Virginia Foxx,8500.0
Bob Latta,8500.0
Rep. Jason Thomas Smith (R),8500.0
"Carbajal, Salud",8500.0
Rep. G. Mike J. Kelly,8500.0
Rep. John Larson,8500.0
"THE HONORABLE JAMES LANKFORD, RAND PAUL, TIM SCOTT",8500.0
Rep. Suzan Kay DelBene,8500.0
Rep. Garret Graves,8500.0
Rep Mike Waltz,8500.0
Rep. Jaime Lynn Herrera Beutler,8500.0
"Reschenthaler, Guy",8500.0
Democratic Senate Campaign Committee,8500.0
"Bacon, Donald",8500.0
ASPIRE PAC,8500.0
"Wittman, Robert",8500.0
Greg Murphy,8500.0
"Green, Al",8500.0
Debbie Dingell,8500.0
Haley Stevens,8562.5
Chuck Schumer,8600.0
Andy Levin,8600.0
U.S. Senator John Boozman,8650.0
Rep. Bryan Steil,8650.0
Tracey Mann,8700.0
Dina Titus,8735.29
Jim Himes,8750.0
Joyce Beatty,8750.0
Ann Wagner,8750.0
Mike Carey,8750.0
Elizabeth Fletcher,8800.0
Robert J Wittman,8864.0
Kay Granger,8900.0
Rep. Cindy Axne,8900.0
Congressman Hakeem Jeffries,8900.0
Rep. Josh Gottheimer,8950.0
"Himes, Jim",9000.0
Sen. Roger Wicker,9000.0
"Meijer, Peter",9000.0
Rep. Lori Trahan,9000.0
Mr. Jose Luis Correa,9000.0
Kurt Winstead,9000.0
Mike Rounds,9000.0
Rep. Brian Higgins,9000.0
David Schweikert,9000.0
Sen. John R. Thune,9000.0
Congressman Bryan Steil,9000.0
Kurt Schrader for Congress,9000.0
"Kuster, Ann McLane",9000.0
"Kim, Andy",9000.0
Elaine for Congress,9000.0
Rep. Earl Blumenauer,9000.0
Mazie Hirono,9000.0
"Sherman, Brad",9000.0
Sen. James Paul Lankford (R),9000.0
"Miller, Carol",9000.0
Ben Ray Lujan,9000.0
Rep. Bill Johnson,9000.0
Senator Shelley Moore Capito,9000.0
Rep. Katherine Clark,9000.0
Henry Cuellar Campaign,9000.0
Sen. Jim Moran,9000.0
Rep. Scott H. Peters (D),9000.0
Nanette Barragan,9000.0
Patrick Leahy,9000.0
William Pascrell,9000.0
Rep. Gus Michael Bilirakis,9000.0
"Rep. William James Pascrell, Jr. (D)",9000.0
Congressman Jack Bergman,9040.0
Donna Edwards,9100.0
Bruce Poliquin,9150.0
Rep. James Comer,9175.0
Tony Gonzales,9200.0
Lori Trahan,9250.0
Jim Clyburn,9250.0
Byron Donalds,9250.0
Robert Aderholt,9250.0
Tammy Baldwin,9250.0
Mikie Sherrill,9262.07
Alex Gray,9300.0
Bill Huizenga,9300.0
Jared Moskowitz,9300.0
Bryan Steil,9311.91
Chris Pappas,9400.0
Dutch Ruppersberger for Congress,9400.0
Rep. Richie Neal,9462.66
Jacky Rosen,9500.0
Sen Roger Wicker,9500.0
