honoree_name,amount
FRIENDS OF CONGRESSMAN GEORGE MILLER,13000.0
Mr. Scott Perry,13000.0
Ms. L. Tammy Duckworth,13000.0
Sen. Daines,13000.0
THE HONORABLE JAIME HERRERA BEUTLER,13000.0
Congressman John  Katko,13000.0
"BYRNES, PAM",13000.0
Rep. Paul Anthony Gosar (R),13000.0
Honorable Marco Rubio,13000.0
Sen. Rubio,13000.0
sean casten,13000.0
Rep. Michael Simpson (R),13000.0
Recipients of Freedom Fund,13000.0
ESCA PAC,13000.0
"NRSC, Richard Burr, Saxby Chambliss, Tom Coburn",13000.0
David Patrick Joyce,13000.0
Hon. Elizabeth Cheney,13000.0
Representative Steve Pearce,13000.0
Rep. Byron Donalds (R),13000.0
"David Perdue, Kelly Loeffler",13000.0
Rep. Denver Riggleman III,13000.0
Sen. Joe Donnelly (IN),13000.0
The Honorable Tom Latham,13000.0
The Honorable Tom O'Halleran,13000.0
Joe Garcia For Congress,13000.0
The Honorable Susie Lee,13000.0
Congressman Barry  Loudermilk,13000.0
The Honorable J. French Hill,13000.0
Honorable Pete Olson,13000.0
Michael Bennet (D-CO),13000.0
Mr. Thad Cochran,13000.0
"Camp, David Lee",13000.0
Rep. Mark Meadows (R-NC),13000.0
"Rep. Charles Boustany, MD",13000.0
"Tonko, Paul David",13000.0
"Angus Stanley King, Jr.",13000.0
KAINE FOR VIRGINIA,13000.0
Professionals in Advertising PAC,13000.0
The Honorable Cynthia Lummis,13000.0
Hon. Cedric Richmond,13000.0
Rep. Drew Ferguson IV,13000.0
Tom Price for Congress,13000.0
The Honorable Keith Rothfus,13000.0
Rep. Graves,13000.0
FRIENDS OF ROY BLUNT,13000.0
Hon. Mark Udall,13000.0
Multiple Honorees,13000.0
gwen moore,13000.0
Rep Jody B Hice,13000.0
Congressman Cedric Richmond and Senator Brian Schatz,13000.0
hank johnson,13000.0
"Wagner, Ann (R-MO)",13000.0
Joe (Addison Graves) Wilson,13000.0
Mike Bishop For Congress,13000.0
Rep. David Nicola Cicilline (D),13000.0
The Honorable Yvette Clark,13000.0
Rep. Matt Salmon (R),13000.0
"Reed, Wesley",13000.0
"Soria, Esmeralda",13000.0
"Juneau, Denise",13000.0
Cong. Kurt Schrader,13000.0
Sen. Craig L. Estes,13000.0
Congressman Boehner,13000.0
Rep Michael G Waltz,13000.0
"The Honorable Davis, Rodney",13000.0
Congresswoman Yvette D. Clarke,13000.0
Waterfall,13000.0
Sen. Kelly Ayotte (NH),13000.0
"AXNE, CINDY",13000.0
Rep. Doug Lamalfa,13000.0
Representative Scott Rigell,13000.0
Timothy H. Bishop,13000.0
James A. Himes,13009.89
Keep GA06 Blue,13010.0
COMPTEL PAC,13015.4
Sen. Sheldon Whitehouse (D-RI),13018.8
Members of Congress serving as officers/directors of the National Hispanic Media Coalition.,13028.53
Sen. Mary Landrieu (D-LA),13050.0
George Franklin,13050.0
Dan LaVallee,13050.0
Suzanne Patrick,13052.5
Heinrich for Senate,13061.0
CANDACE VALENZUELA,13065.0
Thomas R Carper,13069.0
Womack for Congress Committee,13069.08
Mast for Congress,13073.17
Sen. Saxby Chambliss,13083.0
Representative Kelly Armstrong,13084.0
U.S. Representative Morgan Griffith,13087.2
Mississippi Republican Party (Federal),13100.0
Matt Pinnell,13100.0
Senator Daines,13100.0
Beth Lindstrom,13100.0
Senator Thad Cochran (R-MS),13100.0
Tom Patton,13100.0
U.S. Senator Michael Bennet,13100.0
"Sen. Isadore Hall, III",13100.0
Sewell for Congress,13100.0
Daniel Ward In-Kind,13105.939999999999
Adam Smith for Congress,13130.18
"Sens. McConnell, Cardin, Paul, Leahy; Reps. Waters, Jackson Lee, Nadler, Conyers, Hoyer, Clay, Rangel, Scott (VA); Vanita Gupta (acting Asst. Attorney General, Dept of Justice). (cont. in comments)",13141.0
Quin Hillyer,13148.029999999999
Congressman Blake  Farenthold,13150.0
STEVEN PALAZZO,13150.0
Mandela Barnes for Wisconsin,13150.0
John Blair,13150.0
Representative Mike Gallagher,13191.24
Sen Cory A Booker,13200.0
The Honorable Evan Bayh,13200.0
The Honorable Alma Adams,13200.0
Cong. Gus Bilirakis,13200.0
Feinstein for Senate 2018,13200.0
Sen. David Perdue and Sen. Kelly Loeffler,13200.0
Mike Levin for Congress,13212.77
FINKENAUER FOR CONGRESS,13217.0
CASTEN FOR CONGRESS,13249.01
Husch Blackwell PAC,13250.0
"William V. Roebuck, U.S. Ambassador to Bahrain",13250.0
LANK PAC,13250.0
Himes For Congress,13250.0
Bobby Schilling,13250.0
Congressman Jake Auchincloss,13250.0
Sen. Casey,13250.0
Cliff Rosenberger,13250.0
Congressman Vincente Gonzalez,13250.0
Rep Sam Graves,13250.0
Daniel P. Meuser,13250.0
MARGARET HASSAN,13250.0
SENATE GEORGIA BATTLEGROUND FUND,13250.0
Senator Heinrich,13250.0
KATIE HILL,13250.0
Duncan D Hunter,13250.0
Rep Anna Eshoo,13250.0
"Rodgers, Cathy McMorris",13250.0
Friends of Susan Brooks,13250.0
Rep. Greg Walden (OR-2),13250.0
Lyndsey Graham,13250.0
Rep. Kevin Roberts,13250.0
Candidate Yvette Herrell,13250.0
Cong. Suzanne Bonamici,13250.0
Rep. Jamie Herrera Beutler,13250.0
Jeff Miller for Congress,13250.0
James Frederick Bridenstine,13250.0
Congresswoman Abby Finkenauer,13250.0
Debra S Fischer,13250.0
Mike Simpson for Congress,13250.0
Senator Lindsey O. Graham,13250.0
"OSSOFF, T. JONATHAN",13250.0
Rep. Mike Michaud,13250.0
FRIENDS OF ERIK PAULSEN,13250.0
Portland Cement Association PAC,13250.0
David B McKinley,13250.0
Chris Gibson for Congress,13250.0
Recchia for Congress,13260.529999999999
"Ambassador Justin Siberell, U.S. Embassy, Bahrain",13262.97
U.S. Senator Doug Jones,13270.0
John Glenn College of Public Affairs' Excellence in Public Service Award & reception for Secretary of Defense James Mattis (DOD) at which approximately 182 people attended.,13274.4
Rep. Mike Kelly (R-PA),13283.0
"Gary Peters
Don Beyer
Brendan Boyle
Mark DeSaulnier
Gwen Graham
Brenda Lawrence
Ed Markey
Katherine Clark
Mark Takai
Ted Lieu",13284.5
Teresa Tomlinson,13293.26
Zephyr Teachout for Congress,13298.66
"Joint Fundraising Committee of Hillary Clinton for America, DNC and state democratic parties",13300.0
Service First Women's Victory Fund,13300.0
Jaime Harrison for Senate,13316.95
Rob Bishop for Congress,13323.17
Rep. Kurt Schrader (D-5th OR),13325.56
The Honorable Gayle Smith received honorary degree from the McCourt School of Public Policy (costs directly attributable to her participation:  $440).,13331.62
U.S. Senator Maria Cantwell,13333.0
Representative John Curtis,13334.0
Jaime Harrison for US Senate,13343.75
Rep. Tedd Budd,13350.0
Sen. Tester,13350.0
Phil Murphy,13350.0
"The Honorable Brooks, Susan",13350.0
Kristen Carlson,13359.26
"The Hon. Doug Collins, Suzan DelBene, Todd Young and Maria Cantwell",13368.85
Hillary Clinton/Tim Kaine,13384.4
Congressman Steny Hoyer and Congressman James McGovern.,13385.5
Dan McCready for Congress,13400.0
Brent Jackson for NC Senate,13400.0
Elizabeth Heng,13400.0
Congressman Patrick McHenry (R-NC),13400.0
Michigan Association of Health Plans,13414.0
LAUREN UNDERWOOD FOR CONGRESS,13419.939999999999
Michigan Democratic Party State Central Committee,13440.41
Daylin Leach,13449.0
Jose Javier Rodriguez,13450.0
Will Brooke,13450.0
Asa Hutchinson,13450.0
U.S. Representative Doug Collins,13450.0
BILL HUIZENGA,13455.79
N/a,13475.0
MAVERICK PAC USA,13475.0
Jonathan T. Ossoff,13483.02
"""Challenges and Opportunities in an Interconnected World: A Conversation w/Admiral Michael Rogers, USN,"" Commander,US Cyber Command; Director, National Security Agency; Chief,Central Security Service",13485.58
"John Glenn College of Public Affairs' Excellence in Public Service Award & reception for Chairman Tom Wheeler of the Federal Communications Commission (FCC), at which approximately 100 people attended",13493.59
"CALIBRE CPA GROUP, PLLC",13498.0
Sen.  Brian Schatz,13500.0
2015 Senators' Classic Committee,13500.0
U.S. Senator Catherine Cortez Masto,13500.0
Del Stacey Plaskett,13500.0
REP. DAVE CAMP,13500.0
Congresswoman Lynn Jenkins (KS),13500.0
THE HONORABLE BUDDY CARTER,13500.0
"Fallon, Patrick",13500.0
John Shimkus (R-IL-15),13500.0
Cong. Scott Tipton,13500.0
THE HONORABLE ANDY HARRIS,13500.0
"Hill, James French",13500.0
The Honorable Pedro Pierluisi,13500.0
REP PATRICK MCHENRY,13500.0
Sen Margaret Wood Hassan,13500.0
Friends Of Dan Maffei,13500.0
Nevadans For Steven Horsford,13500.0
Chairman Ed Royce,13500.0
Bruce Blakeman,13500.0
JANICE HAHN,13500.0
Rep. Raul Manuel Grijalva (D),13500.0
Hon. John Kennedy,13500.0
Bruce Lee Poliquin (R),13500.0
"Schwartz, Gail",13500.0
Senator John Reed,13500.0
Rep. Kevin McCarthy (R-CA-23),13500.0
JANE DITTMAR,13500.0
Republican Party of Minnesota,13500.0
John Kevin Ellzey,13500.0
SUNSHINE ORGANIZATION FOR TREMENDOUS OPPORTUNITIES (SOTO PAC),13500.0
Gus M Bilirakis,13500.0
REP. BOB GOODLATTE,13500.0
JAMES SCHOLTEN,13500.0
Rep. Cole,13500.0
TOM EMMER,13500.0
Utah Republican Party,13500.0
John Robert Chrin,13500.0
John Robert Lewis,13500.0
Rep. Kenneth Calvert,13500.0
"HULTGREN, RANDY",13500.0
HUFFMAN FOR CONGRESS,13500.0
Keep Nick Rahall In Congress Committee,13500.0
Senator Brown,13500.0
Wonder Women PAC,13500.0
The Honorable Sharice Davids,13500.0
Sen. Robert Menendez (NJ),13500.0
Rep. Randolph Farenthold,13500.0
Rep. Cathy McMorris Rodgers and National Republican Congressional Committee,13500.0
Israel for Congress,13500.0
Sen Tommy Tuberville,13500.0
Del. Patrick A. Hope,13500.0
Sen. Jeanne Shaheen Leadership PAC,13500.0
Sen Cindy Hyde-Smith,13500.0
Rep. Cheryl Bustos,13500.0
Mowrer for Iowa,13500.0
SILK PAC,13500.0
Congresswoman Rebecca Sherrill,13500.0
Representative Robert Latta,13500.0
REP. GARRETT GRAVES,13500.0
"Schneider, Mac",13500.0
Kendra Fershee,13500.0
Rep Nicole Malliotakis,13500.0
Rep Nikema Williams,13500.0
The Honorable Ronald Wyden,13500.0
Rep. Brooks,13500.0
REP. AARON SCHOCK,13500.0
Rep. Kurt Schrader (D-OR),13500.0
Friends Of Neal Dunn,13500.0
Rep. David Loebsack (D),13500.0
Matt Huffman,13500.0
Mr. David B. McKinley,13500.0
Sen. Jerry Moran Leadership PAC,13500.0
"BONAMICI, SUZANNE MS.",13500.0
The Honorable Lois Frankel,13500.0
Rep. Kay Granger (R-TX-12),13500.0
Rep. Scott L. Fitzgerald (R),13500.0
Rep. Abigail A. Spanberger,13500.0
Iowa Democratic Party Federal Account,13500.0
Sen. Jerry Moran (KS),13500.0
REP. JAMES CLYBURN,13500.0
Congresswoman Barbara  Lee,13500.0
The Honorable Juan Vargas,13500.0
Rep. Ralph Abraham MD,13500.0
Rep. Joyce Beatty (OH-03),13500.0
Rep. Scott Peters (D),13500.0
REP. ANN L. WAGNER,13500.0
Rep. Chris Jacobs,13500.0
Marc Veasey Congressional Campaign,13500.0
REP ROSA DELAURO,13500.0
Republican Congressmen,13500.0
Congresswoman Elise  Stefanik,13500.0
HAL ROGERS,13500.0
"PALLONE, FRANK",13500.0
Senator Jerry Moran (KS),13500.0
BOLDPAC,13500.0
"Bustos, Cheri (D-IL)",13500.0
Congressman K. Michael Conaway,13500.0
Congressman Tim Huelskamp,13500.0
Sen. Mark S. Kirk,13500.0
Jack (John) Bergman,13500.0
Representative Bennie G. Thompson,13500.0
Rep. Garland Hale Barr IV,13500.0
Rep. Nunes,13500.0
"Capuano, Mike",13500.0
Harold Dallas Rogers,13500.0
Drew Ferguson For Congress Inc.,13500.0
MARTHA ELIZABETH MCSALLY,13500.0
ORRIN PAC,13500.0
Sen. Coons,13500.0
Congressman Christopher Murphy,13500.0
Congressman Christopher Collins,13500.0
"WESTERMAN, BRUCE",13500.0
Titus For Congress,13500.0
Senator Mike Johanns,13500.0
Robert Edward Latta,13500.0
Greg Harper,13500.0
"The Honorable Cochran, Thad",13500.0
KEITH ROTHFUS,13500.0
The Honorable Donna Edwards,13500.0
Larry D. Buschon,13500.0
Rep. Andrew M. Tobin,13500.0
NICK RAHALL,13500.0
CHESAPEAKE PAC,13500.0
REP. SCOTT PERRY,13500.0
Horsford For Congress,13500.0
Senator Max Baucus (D-MT),13500.0
Tom Corbett,13500.0
Sen. Maria Elaine Cantwell,13500.0
Greg Evers,13500.0
REP. ROGER MARSHALL,13500.0
Steven Cohen,13500.0
Senator Ted Cruz (R-TX),13500.0
Vickie Glisson,13500.0
Congressman Richard Nolan,13500.0
"Leadership PAC of Schumer, Chuck (D-NY)",13500.0
RICHARD LANE HUDSON JR.,13500.0
"Enyart, Bill",13500.0
Jennifer Gonzalez Colon,13500.0
Representative James Renacci,13500.0
Sen. Barbara Mikulski (D-MD),13500.0
OH Republican Party,13500.0
Alexander X. Mooney,13500.0
"NAPOLITANO, GRACE",13500.0
Candidate Young Kim,13500.0
"Ryan, Timothy J. (Tim)",13500.0
PELICAN PAC,13500.0
Jim Clyburn (D-SC),13500.0
BACKPAC,13500.0
Rep. Andy Barr (R-KY-6),13500.0
Honorable Carolyn Maloney,13500.0
ROBERT BISHOP,13500.0
Jill Darlyne Schupp,13500.0
Rep. Andy  Barr IV,13500.0
Kind For Congress,13500.0
Gov. Rick Scott,13500.0
"GRAVES, SAMUEL",13500.0
Rep Gregg Harper,13500.0
ROBERT CASEY,13500.0
Congressman Ronald Kind,13500.0
ROBERT CORTEZ SCOTT,13500.0
Crescent Hardy,13500.0
"CLARKE, YVETTE D",13500.0
NANCY MACE,13500.0
Congressman James  Comer,13500.0
DBM PAC,13500.0
Rep. Jerrold L. Nadler (D),13500.0
Friends of Max Baucus,13500.0
The Honorable Walter Jones,13500.0
The Honorable Barry Loudermilk,13500.0
REP. MIKE KELLY,13500.0
Candidate Dan Newhouse,13500.0
"Sen. Joe Manchin, III (D)",13500.0
Sen. John Barrasso (WY),13500.0
Dutch Ruppersberger For Congress Committee,13500.0
REP. MIKE GALLAGHER,13500.0
Rep. John L. Ratcliffe,13500.0
Candidate Brendan Boyle,13500.0
SEN. MICHAEL ROUNDS,13500.0
Sensible American Solutions Supporting Everyone PAC,13500.0
SEN. PAT TOOMEY,13500.0
"Joseph Simon Donnelly, Sr. (D)",13500.0
Honorable Henry Cuellar,13500.0
U.S. Senator Lindsay Graham,13500.0
Napolitano For Congress,13500.0
The Honorable Tom Udall (D-NM),13500.0
"ENGEL, ELIOT L. REP.",13500.0
Rep.  Val Demings,13500.0
The Honorable Tom MacArthur,13500.0
Tuesday Group Pac,13500.0
Rep. Peters,13500.0
Rep. Ronald Barber,13500.0
Shore Pac,13500.0
Congressman Andrew Garbarino,13500.0
Oklahoma Strong Leadership PAC,13500.0
Adam Kinzinger - Future 1St Committee,13500.0
Cathy Castor,13500.0
JEFF FLAKE,13500.0
Pete King for Congress,13500.0
Sen.  Richard Durbin,13500.0
Angus King for Senate,13500.0
Committee To Re-Elect Loretta Sanchez,13500.0
Elijah cummings,13500.0
Sen. Al Franken (D),13500.0
Democratic Congressional Campaign Committee DCCC,13500.0
FRIENDS FOR GREGORY MEEKS,13500.0
Rep Ben Mcadams,13500.0
Rep. William R. Timmons  IV,13500.0
"Callis, Ann",13500.0
Rep. Douglas  Collins,13500.0
Rep John K Delaney,13500.0
Senator Joseph Manchin,13500.0
SEN. MARK KIRK,13500.0
Rep Ann Kirkpatrick,13500.0
BARR-PAC,13500.0
The Honorable Greg Murphy,13500.0
Susie Lee For Congress,13500.0
dan kildee for congress,13500.0
"Rochester Lisa, Blunt",13500.0
CEDRIC LEVON RICHMOND,13500.0
The Honorable John Tierney,13500.0
Rep. John Graves,13500.0
The Honorable Tim Bishop,13500.0
"U.S. Senator John ""Jack"" Reed",13500.0
Gerald Mark McNerney,13500.0
Senator Mark  Pryor,13500.0
U.S. Rep. John Carter,13500.0
Tom Mullikin,13500.0
National Council of Farmer Cooperatives CO-OP/PAC,13515.0
Representative Lizzie Fletcher,13517.189999999999
Cong. Michael Burgess,13525.0
The Honorable Scott Taylor,13527.04
Mr. Ed Gillespie,13530.0
John Moolenaar for Congress,13530.86
Senator Bernie Sanders,13547.029999999999
Speaker John A. Boehner,13550.0
Tom Cole for Congress,13550.0
Peter Meijer for Congress,13550.0
Duffy for Wisconsin,13550.0
Rep. August Pfluger,13550.0
Congressman TJ Cox,13550.0
Rep George Holding,13550.0
Congressman Beto O'Rourke,13565.75
Representative Bryan Steil,13584.0
U.S. Congressman John A. Culberson,13589.06
Senator Jack Reed and Senator Ted Stevens,13600.0
Sen. Portman,13600.0
"Charles Boustany, Jr., MD",13600.0
U.S. Representative Darin LaHood,13600.0
Candidate Kathleen Rice,13600.0
Mann for Congress,13600.0
Carly Fiorina,13600.0
Chuck Schumer for Senate,13600.0
Hon. Kay Hagan,13600.0
The Honorable Bob Corker,13600.0
Ready for Hillary PAC,13619.36
BRYNNE KENNEDY,13625.0
WindPAC,13625.0
RICK WEILAND,13627.16
Representative Henry Waxman,13630.0
"Congressional Hispanic Caucus Institute, Inc. (non-monetary contribution)",13633.0
Rep. Sinema,13646.43
Sen. Bill Nelson (FL),13650.0
Honorable Betty McCollum,13650.0
Dan Bishop for Congress,13650.0
MIKIE SHERRILL FOR CONGRESS,13666.8
Rep Paul Tonko,13669.7
Al Franken For Senate 2014,13698.72
mikie sherrill,13700.0
Trump Victory Fund,13700.0
JACKIE GORDON,13700.0
Rep. Maloney,13700.0
STEVE DAINES FOR MONTANA,13700.0
Rangel for Congress,13700.0
Troy Balderson for Congress,13700.0
Blumenthal For Connecticut,13700.0
Theresa Greenfield for Iowa,13702.0
Congressman Chip Roy,13704.35
Lori Trahan for Congress Committee,13712.0
Chris Hearsey,13719.619999999999
Pam Keith,13730.0
Cong. John Ratcliffe,13750.0
Rep John Barrow,13750.0
Rep. Steve Scalise (R-1st LA),13750.0
National Republican Senatorial Committee/C00027466,13750.0
Rep. Robert J. Dold,13750.0
Cong. Joe Heck,13750.0
Donald J. Bacon,13750.0
Representative Karen Handel,13750.0
Senator John Boozman (R-AR),13750.0
Representative Michael Gallagher,13750.0
Hon. Mike Rogers,13750.0
Pineapple PAC,13750.0
McCarthy Victory,13750.0
Congressman Dave Brat,13750.0
Investment Company Institute Political Action Committee (ICI PAC),13750.0
"Representative William Lacy Clay, Jr.",13750.0
PETE OLSON,13750.0
Tammy L Duckworth,13750.0
"The Honorable Bustos, Cheri",13750.0
"Senators Lamar Alexander, Thad Cochran, Chris Coons, Dick Dubin; and Representatives Steve Cohen, French Hill, Barbara Lee, Jan Schakowsky, and Joe Wilson",13772.19
Sen. Ed Markey (D-MA),13800.0
Jazz Lewis,13800.0
Steven Stivers,13800.0
Teri Sewell,13800.0
Honorable Joni Ernst,13850.0
Congressman Jason Crow,13850.0
Candidate Matt Mowers,13850.0
Congressional Sportsmenas Caucus,13869.65
Sen. Thom Tillis Leadership PAC,13871.18
Joaquin Castro Campaign,13879.98
Cindy Hyde-Smith for US Senate,13900.0
Maryland Democratic Party Federal Account,13900.0
Senate Majority Fund,13900.0
Rep. Patrick McHenry (R-NC-10),13900.0
Mrs. Marsha Blackburn,13900.0
Rep. Adrian Smith (R-3rd NE),13900.0
Anibal Acevedo Vila,13900.0
Senator Corey Gardner,13925.0
Frelinghuysen,13950.0
Hon. Judy Chu,13950.0
"Arenholz, Ashley",13950.0
Representative James P. McGovern,13950.0
Jenifer Sarver,13950.0
Mike Espy for Senate Campaign Committee,13961.21
Bollier for Kansas,13987.64
West Virginia State Democratic Executive Committee,14000.0
"McCaul, Michael (R-TX)",14000.0
Rep. Shelley Capito,14000.0
REP DAN NEWHOUSE,14000.0
U.S. Sen. Johnny Isakson,14000.0
"MCHENRY, PATRICK TIMOTHY",14000.0
Honorable Marcy C. Kaptur,14000.0
WOMEN TO WOMEN NETWORK PAC  D/B/A WOMEN2WOMEN PAC,14000.0
Quigley for Congress,14000.0
Scott L. Fitzgerald,14000.0
Colorado Udall Victory,14000.0
Sen. Wicker,14000.0
Sen. Ron Johnson (R-WI),14000.0
Mazie Hirono (D-HI),14000.0
"WITTMAN, ROB",14000.0
Sen. Robert P. Casey  Jr.,14000.0
"Osborn, Shane",14000.0
"Scholten, James",14000.0
KAT CAMMACK,14000.0
Rep. Marcia Louise Fudge (D),14000.0
Juan  Vargas,14000.0
Rep. Michael J. Rogers,14000.0
Secure PAC,14000.0
Prosperity PAC,14000.0
Rep.FrankPallone,14000.0
Hon. Vicente Gonzalez,14000.0
Rep. Eric Alan Crawford (R),14000.0
Sen. John Thune (R),14000.0
Rep Gil Cisneros,14000.0
The Honorable Aaron Schock,14000.0
Thomas Price (R-GA),14000.0
Steve Womack for Congress,14000.0
Congressman Dan  Newhouse,14000.0
Rep Jason Chaffetz,14000.0
Evan Bayh (D-IN),14000.0
Carol Devine Miller,14000.0
Strickland for Washington,14000.0
Representative Joseph D. Morelle,14000.0
Representative Joseph Donnelly,14000.0
"Jordan, James",14000.0
Rep John Yarmuth,14000.0
Rep Josh Harder,14000.0
The Honorable William Hurd,14000.0
BLAINE FOR CONGRESS,14000.0
The Honorable Debbie Mucarsel-Powell,14000.0
The Honorable Trey Gowdy,14000.0
FRANK LUCAS,14000.0
Equipment Leasing and Finance Assn PAC (LEASEPAC),14000.0
"FRANK PALLONE, JR.",14000.0
Sen. John W. Hickenlooper,14000.0
Representative James Gerlach,14000.0
LOEBSACK FOR CONGRESS,14000.0
Sherman for Congress,14000.0
David Mckinley,14000.0
Candidate Ben Sasse,14000.0
Hon. Andy Levin,14000.0
frank pallone,14000.0
Candidate Jack Martins,14000.0
William Hagerty,14000.0
Rep. G.K. Butterfield Jr.,14000.0
Rep. G. Mike Kelly,14000.0
Rep. Rodney Frelinghuysen (R-NJ),14000.0
Congressman GK Butterfield,14000.0
Rep Chris Smith,14000.0
Stella O'Leary,14000.0
Rep. Frank Rudolph Wolf,14000.0
Hon. Liz Cheney,14000.0
GRACE FOR NEW YORK,14000.0
Timothy F. Murphy,14000.0
"GOTTHEIMER, JOSH",14000.0
karen bass,14000.0
Emmer For Congress,14000.0
Congressman Douglas Lamborn,14000.0
Michael B Enzi,14000.0
Congressman Amerish Bera,14000.0
Rep.  Dan Kildee,14000.0
Mr. John Cornyn,14000.0
(no individual honoree),14000.0
The Honorable Mike Lee (R-UT),14000.0
The Bluegrass Committee,14000.0
Rep.  Bobby Rush,14000.0
The Honorable Michael Waltz,14000.0
The Honorable David Kustoff,14000.0
Cong. Scott Perry,14000.0
The Honorable Madeleine Dean,14000.0
John barrasso,14000.0
Rep. Chip Roy (R),14000.0
Representative Robert Gibbs,14000.0
"Fitzpatrick, Mike",14000.0
Jon Ossof and Ralph Warnock,14000.0
Frank J. Mrvan,14000.0
Rep. Renee Louise Ellmers (R),14000.0
Sen. Gary Peters (MI),14000.0
Representative Ted Poe,14000.0
"Morrisey, Patrick",14000.0
"BOOZMAN, JOHN",14000.0
Terrycina Sewell,14000.0
The Honorable John Lewis,14000.0
Mike McIntyre for Congress,14000.0
"Cochran, William",14000.0
Friends Of Joe Pitts,14000.0
Chairman Greg Walden,14000.0
robin kelly,14000.0
Representative Mark DeSaulnier,14000.0
BUILDING AMERICA'S REPUBLICAN REPRESENTATION PAC,14000.0
The Honorable Cory Booker (D-NJ),14000.0
Mr. Theodore Rokita,14000.0
Kentucky Democratic Party - Federal Account,14000.0
THE HONORABLE JAMES CLYBURN,14000.0
"BUCSHON, LARRY",14000.0
Mr. Roger Marshall,14000.0
21st Century Majority Fund Fed (Isakson-GA-USS},14000.0
The Honorable Cresent Hardy,14000.0
The Honorable Sherrod Brown (D-OH),14000.0
FRIENDS OF JOHN BARRASSO,14000.0
Congressional Members of the Congressional Hispanic Caucus Institute,14000.0
FRIENDS OF MARY LANDRIEU INC,14000.0
THE HONORABLE NANCY PELOSI,14000.0
The Honorable Al Lawson,14000.0
Mr. Mitch McConnell,14000.0
Representative Mike Turner,14000.0
Mr. Michael Grimm,14000.0
The Honorable David Reichert,14000.0
The Honorable Cathy McMorris-Rodgers,14000.0
Robert Johnson,14000.0
"Raskin, Jamie (D-MD)",14000.0
REP. JOHN CARTER,14000.0
"YOUNG, TODD CHRISTOPHER",14000.0
REP. JOHN CURTIS,14000.0
Rep. Jose E. Serrano,14000.0
Rep. Scott Fitzgerald,14000.0
MICHAEL CAPUANO,14000.0
SEN. TIMOTHY SCOTT,14000.0
REP. LISA BLUNT ROCHESTER,14000.0
Sen.  Margaret Hassan,14000.0
"CASTOR, KATHY",14000.0
Congressman Timothy Ryan,14000.0
Rep. John J. Faso (R),14000.0
Congressman Tim Burchett,14000.0
"Allen, Jason",14000.0
LOUIE GOHMERT,14000.0
SEN. DIANNE FEINSTEIN,14000.0
SEN. DEBRA FISCHER,14000.0
REP. RODNEY FRELINGHUYSEN,14000.0
Gregorio Sablan,14000.0
REP. ROSA DELAURO,14000.0
SEN PAT LEAHY,14000.0
Senator John Hoeven (R-ND),14000.0
Gwen Moore for Congress,14000.0
SENATOR TIM KAINE,14000.0
C. Michael Thompson,14000.0
William L. Clay,14000.0
IMPACT PAC,14000.0
REP ROBERT ADERHOLT,14000.0
Rep. Lance  Gooden,14000.0
McNerney For Congress,14000.0
Rep. Lacy Clay Jr.,14000.0
McNerney for Congress,14000.0
Rep. Thomas W. Reed II.,14000.0
HOUSE REPUBLICAN CAMPAIGN COMMITTEE,14000.0
"Wilson, Jenny",14000.0
US Congressman Steve Israel,14000.0
"PASCRELL, BILL",14000.0
Congresswoman Kay  Granger,14000.0
Buckeye PAC,14000.0
Rep. Tom Graves Leadership PAC,14000.0
"HEINRICH, MARTIN",14000.0
"HARRIS, KAMALA",14000.0
Rep. Blackburn,14000.0
REP. GREGG HARPER,14000.0
Bill Long,14000.0
"PAUL DAVIS RYAN, JR.",14000.0
Voice for Freedom,14000.0
"SWALWELL, ERIC MICHAEL",14000.0
Rep. Joe R. Pitts,14000.0
U.S. Senator Chris Van Hollen,14000.0
KELLY PAC,14000.0
KELLY AYOTTE,14000.0
U.S. Rep. David Scott,14000.0
Sen. Bill Beagle,14000.0
"Ruppersberger, C.A. Dutch",14000.0
Congressman Mike Rogers (MI),14000.0
DuWayne Gregory,14000.0
"Joseph Kennedy, III",14000.0
JONI ERNST,14000.0
Rep. James Lankford (R),14000.0
Glenn S Grothman,14000.0
Hon. Niki Tsongas,14000.0
"COLEMAN, BONNIE WATSON",14000.0
SC Legislative Black Caucus,14000.0
SC Senate Democratic Caucus,14000.0
Rep. Jeffrey John Denham (R-CA-10),14000.0
Congressman Michael  Cloud,14000.0
REP. WILLIAM P. HUIZENGA,14000.0
SC Senate Republican Caucus,14000.0
"Rounds, M. Michael",14000.0
James Forbes,14000.0
Leadership PAC on behalf of Rep. Gerry Connolly,14000.0
Sen. Bob Casey Jr.,14000.0
Alfred Lawson Jr,14000.0
Randall Mark Hultgren (R),14000.0
Georgians For Isakson,14000.0
Congressman Kevin Patrick Brady,14000.0
Victory Now PAC,14000.0
Congressman Kevin McCarthy - Leadership PAC,14000.0
REP. TOM COLE,14000.0
Pete Buttigieg,14008.119999999999
Pramila for Congress,14012.0
Shaughnessy Naughton,14015.0
Marquita Bradshaw,14044.01
Will Hurd for Congress,14050.0
Cong. Brad Schneider,14050.0
Swati Dandekar,14050.0
Deborah Ross for Congress,14050.0
Harold (Trey) Gowdy,14055.83
NORTH CAROLINA DEMOCRATIC PARTY - FEDERAL,14066.33
Hon. Jeff Duncan,14077.09
